"time","y1","y2"
0,1,0
0.001,1,0
0.002,1,0
0.003,1,0
0.004,1,0
0.005,1,0
0.006,1,0
0.007,1,0
0.008,1,0
0.009,1,0
0.01,1,0
0.011,1,0
0.012,1,0
0.013,1,0
0.014,1,0
0.015,1,0
0.016,1,0
0.017,1,0
0.018,1,0
0.019,1,0
0.02,1,0
0.021,1,0
0.022,1,0
0.023,1,0
0.024,1,0
0.025,1,0
0.026,1,0
0.027,1,0
0.028,1,0
0.029,1,0
0.03,1,0
0.031,1,0
0.032,1,0
0.033,1,0
0.034,1,0
0.035,1,0
0.036,1,0
0.037,1,0
0.038,1,0
0.039,1,0
0.04,1,0
0.041,1,0
0.042,1,0
0.043,1,0
0.044,1,0
0.045,1,0
0.046,1,0
0.047,1,0
0.048,1,0
0.049,1,0
0.05,1,0
0.051,1,0
0.052,1,0
0.053,1,0
0.054,1,0
0.055,1,0
0.056,1,0
0.057,1,0
0.058,1,0
0.059,1,0
0.06,1,0
0.061,1,0
0.062,1,0
0.063,1,0
0.064,1,0
0.065,1,0
0.066,1,0
0.067,1,0
0.068,1,0
0.069,1,0
0.07,1,0
0.071,1,0
0.072,1,0
0.073,1,0
0.074,1,0
0.075,1,0
0.076,1,0
0.077,1,0
0.078,1,0
0.079,1,0
0.08,1,0
0.081,1,0
0.082,1,0
0.083,1,0
0.084,1,0
0.085,1,0
0.086,1,0
0.087,1,0
0.088,1,0
0.089,1,0
0.09,1,0
0.091,1,0
0.092,1,0
0.093,1,0
0.094,1,0
0.095,1,0
0.096,1,0
0.097,1,0
0.098,1,0
0.099,1,0
0.1,1,3
0.101,1,3
0.102,1,3
0.103,1,3
0.104,1,3
0.105,1,3
0.106,1,3
0.107,1,3
0.108,1,3
0.109,1,3
0.11,1,3
0.111,1,3
0.112,1,3
0.113,1,3
0.114,1,3
0.115,1,3
0.116,1,3
0.117,1,3
0.118,1,3
0.119,1,3
0.12,1,3
0.121,1,3
0.122,1,3
0.123,1,3
0.124,1,3
0.125,1,3
0.126,1,3
0.127,1,3
0.128,1,3
0.129,1,3
0.13,1,3
0.131,1,3
0.132,1,3
0.133,1,3
0.134,1,3
0.135,1,3
0.136,1,3
0.137,1,3
0.138,1,3
0.139,1,3
0.14,1,3
0.141,1,3
0.142,1,3
0.143,1,3
0.144,1,3
0.145,1,3
0.146,1,3
0.147,1,3
0.148,1,3
0.149,1,3
0.15,1,3
0.151,1,3
0.152,1,3
0.153,1,3
0.154,1,3
0.155,1,3
0.156,1,3
0.157,1,3
0.158,1,3
0.159,1,3
0.16,1,3
0.161,1,3
0.162,1,3
0.163,1,3
0.164,1,3
0.165,1,3
0.166,1,3
0.167,1,3
0.168,1,3
0.169,1,3
0.17,1,3
0.171,1,3
0.172,1,3
0.173,1,3
0.174,1,3
0.175,1,3
0.176,1,3
0.177,1,3
0.178,1,3
0.179,1,3
0.18,1,3
0.181,1,3
0.182,1,3
0.183,1,3
0.184,1,3
0.185,1,3
0.186,1,3
0.187,1,3
0.188,1,3
0.189,1,3
0.19,1,3
0.191,1,3
0.192,1,3
0.193,1,3
0.194,1,3
0.195,1,3
0.196,1,3
0.197,1,3
0.198,1,3
0.199,1,3
0.2,1,3
0.201,1,3
0.202,1,3
0.203,1,3
0.204,1,3
0.205,1,3
0.206,1,3
0.207,1,3
0.208,1,3
0.209,1,3
0.21,1,3
0.211,1,3
0.212,1,3
0.213,1,3
0.214,1,3
0.215,1,3
0.216,1,3
0.217,1,3
0.218,1,3
0.219,1,3
0.22,1,3
0.221,1,3
0.222,1,3
0.223,1,3
0.224,1,3
0.225,1,3
0.226,1,3
0.227,1,3
0.228,1,3
0.229,1,3
0.23,1,3
0.231,1,3
0.232,1,3
0.233,1,3
0.234,1,3
0.235,1,3
0.236,1,3
0.237,1,3
0.238,1,3
0.239,1,3
0.24,1,3
0.241,1,3
0.242,1,3
0.243,1,3
0.244,1,3
0.245,1,3
0.246,1,3
0.247,1,3
0.248,1,3
0.249,1,3
0.25,1,3
0.251,1,3
0.252,1,3
0.253,1,3
0.254,1,3
0.255,1,3
0.256,1,3
0.257,1,3
0.258,1,3
0.259,1,3
0.26,1,3
0.261,1,3
0.262,1,3
0.263,1,3
0.264,1,3
0.265,1,3
0.266,1,3
0.267,1,3
0.268,1,3
0.269,1,3
0.27,1,3
0.271,1,3
0.272,1,3
0.273,1,3
0.274,1,3
0.275,1,3
0.276,1,3
0.277,1,3
0.278,1,3
0.279,1,3
0.28,1,3
0.281,1,3
0.282,1,3
0.283,1,3
0.284,1,3
0.285,1,3
0.286,1,3
0.287,1,3
0.288,1,3
0.289,1,3
0.29,1,3
0.291,1,3
0.292,1,3
0.293,1,3
0.294,1,3
0.295,1,3
0.296,1,3
0.297,1,3
0.298,1,3
0.299,1,3
0.3,1,3
0.301,1,3
0.302,1,3
0.303,1,3
0.304,1,3
0.305,1,3
0.306,1,3
0.307,1,3
0.308,1,3
0.309,1,3
0.31,1,3
0.311,1,3
0.312,1,3
0.313,1,3
0.314,1,3
0.315,1,3
0.316,1,3
0.317,1,3
0.318,1,3
0.319,1,3
0.32,1,3
0.321,1,3
0.322,1,3
0.323,1,3
0.324,1,3
0.325,1,3
0.326,1,3
0.327,1,3
0.328,1,3
0.329,1,3
0.33,1,3
0.331,1,3
0.332,1,3
0.333,1,3
0.334,1,3
0.335,1,3
0.336,1,3
0.337,1,3
0.338,1,3
0.339,1,3
0.34,1,3
0.341,1,3
0.342,1,3
0.343,1,3
0.344,1,3
0.345,1,3
0.346,1,3
0.347,1,3
0.348,1,3
0.349,1,3
0.35,1,3
0.351,1,3
0.352,1,3
0.353,1,3
0.354,1,3
0.355,1,3
0.356,1,3
0.357,1,3
0.358,1,3
0.359,1,3
0.36,1,3
0.361,1,3
0.362,1,3
0.363,1,3
0.364,1,3
0.365,1,3
0.366,1,3
0.367,1,3
0.368,1,3
0.369,1,3
0.37,1,3
0.371,1,3
0.372,1,3
0.373,1,3
0.374,1,3
0.375,1,3
0.376,1,3
0.377,1,3
0.378,1,3
0.379,1,3
0.38,1,3
0.381,1,3
0.382,1,3
0.383,1,3
0.384,1,3
0.385,1,3
0.386,1,3
0.387,1,3
0.388,1,3
0.389,1,3
0.39,1,3
0.391,1,3
0.392,1,3
0.393,1,3
0.394,1,3
0.395,1,3
0.396,1,3
0.397,1,3
0.398,1,3
0.399,1,3
0.4,1,3
0.401,1,3
0.402,1,3
0.403,1,3
0.404,1,3
0.405,1,3
0.406,1,3
0.407,1,3
0.408,1,3
0.409,1,3
0.41,1,3
0.411,1,3
0.412,1,3
0.413,1,3
0.414,1,3
0.415,1,3
0.416,1,3
0.417,1,3
0.418,1,3
0.419,1,3
0.42,1,3
0.421,1,3
0.422,1,3
0.423,1,3
0.424,1,3
0.425,1,3
0.426,1,3
0.427,1,3
0.428,1,3
0.429,1,3
0.43,1,3
0.431,1,3
0.432,1,3
0.433,1,3
0.434,1,3
0.435,1,3
0.436,1,3
0.437,1,3
0.438,1,3
0.439,1,3
0.44,1,3
0.441,1,3
0.442,1,3
0.443,1,3
0.444,1,3
0.445,1,3
0.446,1,3
0.447,1,3
0.448,1,3
0.449,1,3
0.45,1,3
0.451,1,3
0.452,1,3
0.453,1,3
0.454,1,3
0.455,1,3
0.456,1,3
0.457,1,3
0.458,1,3
0.459,1,3
0.46,1,3
0.461,1,3
0.462,1,3
0.463,1,3
0.464,1,3
0.465,1,3
0.466,1,3
0.467,1,3
0.468,1,3
0.469,1,3
0.47,1,3
0.471,1,3
0.472,1,3
0.473,1,3
0.474,1,3
0.475,1,3
0.476,1,3
0.477,1,3
0.478,1,3
0.479,1,3
0.48,1,3
0.481,1,3
0.482,1,3
0.483,1,3
0.484,1,3
0.485,1,3
0.486,1,3
0.487,1,3
0.488,1,3
0.489,1,3
0.49,1,3
0.491,1,3
0.492,1,3
0.493,1,3
0.494,1,3
0.495,1,3
0.496,1,3
0.497,1,3
0.498,1,3
0.499,1,3
0.5,0,3
0.501,0,3
0.502,0,3
0.503,0,3
0.504,0,3
0.505,0,3
0.506,0,3
0.507,0,3
0.508,0,3
0.509,0,3
0.51,0,3
0.511,0,3
0.512,0,3
0.513,0,3
0.514,0,3
0.515,0,3
0.516,0,3
0.517,0,3
0.518,0,3
0.519,0,3
0.52,0,3
0.521,0,3
0.522,0,3
0.523,0,3
0.524,0,3
0.525,0,3
0.526,0,3
0.527,0,3
0.528,0,3
0.529,0,3
0.53,0,3
0.531,0,3
0.532,0,3
0.533,0,3
0.534,0,3
0.535,0,3
0.536,0,3
0.537,0,3
0.538,0,3
0.539,0,3
0.54,0,3
0.541,0,3
0.542,0,3
0.543,0,3
0.544,0,3
0.545,0,3
0.546,0,3
0.547,0,3
0.548,0,3
0.549,0,3
0.55,0,3
0.551,0,3
0.552,0,3
0.553,0,3
0.554,0,3
0.555,0,3
0.556,0,3
0.557,0,3
0.558,0,3
0.559,0,3
0.56,0,3
0.561,0,3
0.562,0,3
0.563,0,3
0.564,0,3
0.565,0,3
0.566,0,3
0.567,0,3
0.568,0,3
0.569,0,3
0.57,0,3
0.571,0,3
0.572,0,3
0.573,0,3
0.574,0,3
0.575,0,3
0.576,0,3
0.577,0,3
0.578,0,3
0.579,0,3
0.58,0,3
0.581,0,3
0.582,0,3
0.583,0,3
0.584,0,3
0.585,0,3
0.586,0,3
0.587,0,3
0.588,0,3
0.589,0,3
0.59,0,3
0.591,0,3
0.592,0,3
0.593,0,3
0.594,0,3
0.595,0,3
0.596,0,3
0.597,0,3
0.598,0,3
0.599,0,3
0.6,0,0
0.601,0,0
0.602,0,0
0.603,0,0
0.604,0,0
0.605,0,0
0.606,0,0
0.607,0,0
0.608,0,0
0.609,0,0
0.61,0,0
0.611,0,0
0.612,0,0
0.613,0,0
0.614,0,0
0.615,0,0
0.616,0,0
0.617,0,0
0.618,0,0
0.619,0,0
0.62,0,0
0.621,0,0
0.622,0,0
0.623,0,0
0.624,0,0
0.625,0,0
0.626,0,0
0.627,0,0
0.628,0,0
0.629,0,0
0.63,0,0
0.631,0,0
0.632,0,0
0.633,0,0
0.634,0,0
0.635,0,0
0.636,0,0
0.637,0,0
0.638,0,0
0.639,0,0
0.64,0,0
0.641,0,0
0.642,0,0
0.643,0,0
0.644,0,0
0.645,0,0
0.646,0,0
0.647,0,0
0.648,0,0
0.649,0,0
0.65,0,0
0.651,0,0
0.652,0,0
0.653,0,0
0.654,0,0
0.655,0,0
0.656,0,0
0.657,0,0
0.658,0,0
0.659,0,0
0.66,0,0
0.661,0,0
0.662,0,0
0.663,0,0
0.664,0,0
0.665,0,0
0.666,0,0
0.667,0,0
0.668,0,0
0.669,0,0
0.67,0,0
0.671,0,0
0.672,0,0
0.673,0,0
0.674,0,0
0.675,0,0
0.676,0,0
0.677,0,0
0.678,0,0
0.679,0,0
0.68,0,0
0.681,0,0
0.682,0,0
0.683,0,0
0.684,0,0
0.685,0,0
0.686,0,0
0.687,0,0
0.688,0,0
0.689,0,0
0.69,0,0
0.691,0,0
0.692,0,0
0.693,0,0
0.694,0,0
0.695,0,0
0.696,0,0
0.697,0,0
0.698,0,0
0.699,0,0
0.7,0,0
0.701,0,0
0.702,0,0
0.703,0,0
0.704,0,0
0.705,0,0
0.706,0,0
0.707,0,0
0.708,0,0
0.709,0,0
0.71,0,0
0.711,0,0
0.712,0,0
0.713,0,0
0.714,0,0
0.715,0,0
0.716,0,0
0.717,0,0
0.718,0,0
0.719,0,0
0.72,0,0
0.721,0,0
0.722,0,0
0.723,0,0
0.724,0,0
0.725,0,0
0.726,0,0
0.727,0,0
0.728,0,0
0.729,0,0
0.73,0,0
0.731,0,0
0.732,0,0
0.733,0,0
0.734,0,0
0.735,0,0
0.736,0,0
0.737,0,0
0.738,0,0
0.739,0,0
0.74,0,0
0.741,0,0
0.742,0,0
0.743,0,0
0.744,0,0
0.745,0,0
0.746,0,0
0.747,0,0
0.748,0,0
0.749,0,0
0.75,0,0
0.751,0,0
0.752,0,0
0.753,0,0
0.754,0,0
0.755,0,0
0.756,0,0
0.757,0,0
0.758,0,0
0.759,0,0
0.76,0,0
0.761,0,0
0.762,0,0
0.763,0,0
0.764,0,0
0.765,0,0
0.766,0,0
0.767,0,0
0.768,0,0
0.769,0,0
0.77,0,0
0.771,0,0
0.772,0,0
0.773,0,0
0.774,0,0
0.775,0,0
0.776,0,0
0.777,0,0
0.778,0,0
0.779,0,0
0.78,0,0
0.781,0,0
0.782,0,0
0.783,0,0
0.784,0,0
0.785,0,0
0.786,0,0
0.787,0,0
0.788,0,0
0.789,0,0
0.79,0,0
0.791,0,0
0.792,0,0
0.793,0,0
0.794,0,0
0.795,0,0
0.796,0,0
0.797,0,0
0.798,0,0
0.799,0,0
0.8,0,0
0.801,0,0
0.802,0,0
0.803,0,0
0.804,0,0
0.805,0,0
0.806,0,0
0.807,0,0
0.808,0,0
0.809,0,0
0.81,0,0
0.811,0,0
0.812,0,0
0.813,0,0
0.814,0,0
0.815,0,0
0.816,0,0
0.817,0,0
0.818,0,0
0.819,0,0
0.82,0,0
0.821,0,0
0.822,0,0
0.823,0,0
0.824,0,0
0.825,0,0
0.826,0,0
0.827,0,0
0.828,0,0
0.829,0,0
0.83,0,0
0.831,0,0
0.832,0,0
0.833,0,0
0.834,0,0
0.835,0,0
0.836,0,0
0.837,0,0
0.838,0,0
0.839,0,0
0.84,0,0
0.841,0,0
0.842,0,0
0.843,0,0
0.844,0,0
0.845,0,0
0.846,0,0
0.847,0,0
0.848,0,0
0.849,0,0
0.85,0,0
0.851,0,0
0.852,0,0
0.853,0,0
0.854,0,0
0.855,0,0
0.856,0,0
0.857,0,0
0.858,0,0
0.859,0,0
0.86,0,0
0.861,0,0
0.862,0,0
0.863,0,0
0.864,0,0
0.865,0,0
0.866,0,0
0.867,0,0
0.868,0,0
0.869,0,0
0.87,0,0
0.871,0,0
0.872,0,0
0.873,0,0
0.874,0,0
0.875,0,0
0.876,0,0
0.877,0,0
0.878,0,0
0.879,0,0
0.88,0,0
0.881,0,0
0.882,0,0
0.883,0,0
0.884,0,0
0.885,0,0
0.886,0,0
0.887,0,0
0.888,0,0
0.889,0,0
0.89,0,0
0.891,0,0
0.892,0,0
0.893,0,0
0.894,0,0
0.895,0,0
0.896,0,0
0.897,0,0
0.898,0,0
0.899,0,0
0.9,0,0
0.901,0,0
0.902,0,0
0.903,0,0
0.904,0,0
0.905,0,0
0.906,0,0
0.907,0,0
0.908,0,0
0.909,0,0
0.91,0,0
0.911,0,0
0.912,0,0
0.913,0,0
0.914,0,0
0.915,0,0
0.916,0,0
0.917,0,0
0.918,0,0
0.919,0,0
0.92,0,0
0.921,0,0
0.922,0,0
0.923,0,0
0.924,0,0
0.925,0,0
0.926,0,0
0.927,0,0
0.928,0,0
0.929,0,0
0.93,0,0
0.931,0,0
0.932,0,0
0.933,0,0
0.934,0,0
0.935,0,0
0.936,0,0
0.937,0,0
0.938,0,0
0.939,0,0
0.94,0,0
0.941,0,0
0.942,0,0
0.943,0,0
0.944,0,0
0.945,0,0
0.946,0,0
0.947,0,0
0.948,0,0
0.949,0,0
0.95,0,0
0.951,0,0
0.952,0,0
0.953,0,0
0.954,0,0
0.955,0,0
0.956,0,0
0.957,0,0
0.958,0,0
0.959,0,0
0.96,0,0
0.961,0,0
0.962,0,0
0.963,0,0
0.964,0,0
0.965,0,0
0.966,0,0
0.967,0,0
0.968,0,0
0.969,0,0
0.97,0,0
0.971,0,0
0.972,0,0
0.973,0,0
0.974,0,0
0.975,0,0
0.976,0,0
0.977,0,0
0.978,0,0
0.979,0,0
0.98,0,0
0.981,0,0
0.982,0,0
0.983,0,0
0.984,0,0
0.985,0,0
0.986,0,0
0.987,0,0
0.988,0,0
0.989,0,0
0.99,0,0
0.991,0,0
0.992,0,0
0.993,0,0
0.994,0,0
0.995,0,0
0.996,0,0
0.997,0,0
0.998,0,0
0.999,0,0
1,1,0
1.001,1,0
1.002,1,0
1.003,1,0
1.004,1,0
1.005,1,0
1.006,1,0
1.007,1,0
1.008,1,0
1.009,1,0
1.01,1,0
1.011,1,0
1.012,1,0
1.013,1,0
1.014,1,0
1.015,1,0
1.016,1,0
1.017,1,0
1.018,1,0
1.019,1,0
1.02,1,0
1.021,1,0
1.022,1,0
1.023,1,0
1.024,1,0
1.025,1,0
1.026,1,0
1.027,1,0
1.028,1,0
1.029,1,0
1.03,1,0
1.031,1,0
1.032,1,0
1.033,1,0
1.034,1,0
1.035,1,0
1.036,1,0
1.037,1,0
1.038,1,0
1.039,1,0
1.04,1,0
1.041,1,0
1.042,1,0
1.043,1,0
1.044,1,0
1.045,1,0
1.046,1,0
1.047,1,0
1.048,1,0
1.049,1,0
1.05,1,0
1.051,1,0
1.052,1,0
1.053,1,0
1.054,1,0
1.055,1,0
1.056,1,0
1.057,1,0
1.058,1,0
1.059,1,0
1.06,1,0
1.061,1,0
1.062,1,0
1.063,1,0
1.064,1,0
1.065,1,0
1.066,1,0
1.067,1,0
1.068,1,0
1.069,1,0
1.07,1,0
1.071,1,0
1.072,1,0
1.073,1,0
1.074,1,0
1.075,1,0
1.076,1,0
1.077,1,0
1.078,1,0
1.079,1,0
1.08,1,0
1.081,1,0
1.082,1,0
1.083,1,0
1.084,1,0
1.085,1,0
1.086,1,0
1.087,1,0
1.088,1,0
1.089,1,0
1.09,1,0
1.091,1,0
1.092,1,0
1.093,1,0
1.094,1,0
1.095,1,0
1.096,1,0
1.097,1,0
1.098,1,0
1.099,1,0
1.1,1,3
1.101,1,3
1.102,1,3
1.103,1,3
1.104,1,3
1.105,1,3
1.106,1,3
1.107,1,3
1.108,1,3
1.109,1,3
1.11,1,3
1.111,1,3
1.112,1,3
1.113,1,3
1.114,1,3
1.115,1,3
1.116,1,3
1.117,1,3
1.118,1,3
1.119,1,3
1.12,1,3
1.121,1,3
1.122,1,3
1.123,1,3
1.124,1,3
1.125,1,3
1.126,1,3
1.127,1,3
1.128,1,3
1.129,1,3
1.13,1,3
1.131,1,3
1.132,1,3
1.133,1,3
1.134,1,3
1.135,1,3
1.136,1,3
1.137,1,3
1.138,1,3
1.139,1,3
1.14,1,3
1.141,1,3
1.142,1,3
1.143,1,3
1.144,1,3
1.145,1,3
1.146,1,3
1.147,1,3
1.148,1,3
1.149,1,3
1.15,1,3
1.151,1,3
1.152,1,3
1.153,1,3
1.154,1,3
1.155,1,3
1.156,1,3
1.157,1,3
1.158,1,3
1.159,1,3
1.16,1,3
1.161,1,3
1.162,1,3
1.163,1,3
1.164,1,3
1.165,1,3
1.166,1,3
1.167,1,3
1.168,1,3
1.169,1,3
1.17,1,3
1.171,1,3
1.172,1,3
1.173,1,3
1.174,1,3
1.175,1,3
1.176,1,3
1.177,1,3
1.178,1,3
1.179,1,3
1.18,1,3
1.181,1,3
1.182,1,3
1.183,1,3
1.184,1,3
1.185,1,3
1.186,1,3
1.187,1,3
1.188,1,3
1.189,1,3
1.19,1,3
1.191,1,3
1.192,1,3
1.193,1,3
1.194,1,3
1.195,1,3
1.196,1,3
1.197,1,3
1.198,1,3
1.199,1,3
1.2,1,3
1.201,1,3
1.202,1,3
1.203,1,3
1.204,1,3
1.205,1,3
1.206,1,3
1.207,1,3
1.208,1,3
1.209,1,3
1.21,1,3
1.211,1,3
1.212,1,3
1.213,1,3
1.214,1,3
1.215,1,3
1.216,1,3
1.217,1,3
1.218,1,3
1.219,1,3
1.22,1,3
1.221,1,3
1.222,1,3
1.223,1,3
1.224,1,3
1.225,1,3
1.226,1,3
1.227,1,3
1.228,1,3
1.229,1,3
1.23,1,3
1.231,1,3
1.232,1,3
1.233,1,3
1.234,1,3
1.235,1,3
1.236,1,3
1.237,1,3
1.238,1,3
1.239,1,3
1.24,1,3
1.241,1,3
1.242,1,3
1.243,1,3
1.244,1,3
1.245,1,3
1.246,1,3
1.247,1,3
1.248,1,3
1.249,1,3
1.25,1,3
1.251,1,3
1.252,1,3
1.253,1,3
1.254,1,3
1.255,1,3
1.256,1,3
1.257,1,3
1.258,1,3
1.259,1,3
1.26,1,3
1.261,1,3
1.262,1,3
1.263,1,3
1.264,1,3
1.265,1,3
1.266,1,3
1.267,1,3
1.268,1,3
1.269,1,3
1.27,1,3
1.271,1,3
1.272,1,3
1.273,1,3
1.274,1,3
1.275,1,3
1.276,1,3
1.277,1,3
1.278,1,3
1.279,1,3
1.28,1,3
1.281,1,3
1.282,1,3
1.283,1,3
1.284,1,3
1.285,1,3
1.286,1,3
1.287,1,3
1.288,1,3
1.289,1,3
1.29,1,3
1.291,1,3
1.292,1,3
1.293,1,3
1.294,1,3
1.295,1,3
1.296,1,3
1.297,1,3
1.298,1,3
1.299,1,3
1.3,1,3
1.301,1,3
1.302,1,3
1.303,1,3
1.304,1,3
1.305,1,3
1.306,1,3
1.307,1,3
1.308,1,3
1.309,1,3
1.31,1,3
1.311,1,3
1.312,1,3
1.313,1,3
1.314,1,3
1.315,1,3
1.316,1,3
1.317,1,3
1.318,1,3
1.319,1,3
1.32,1,3
1.321,1,3
1.322,1,3
1.323,1,3
1.324,1,3
1.325,1,3
1.326,1,3
1.327,1,3
1.328,1,3
1.329,1,3
1.33,1,3
1.331,1,3
1.332,1,3
1.333,1,3
1.334,1,3
1.335,1,3
1.336,1,3
1.337,1,3
1.338,1,3
1.339,1,3
1.34,1,3
1.341,1,3
1.342,1,3
1.343,1,3
1.344,1,3
1.345,1,3
1.346,1,3
1.347,1,3
1.348,1,3
1.349,1,3
1.35,1,3
1.351,1,3
1.352,1,3
1.353,1,3
1.354,1,3
1.355,1,3
1.356,1,3
1.357,1,3
1.358,1,3
1.359,1,3
1.36,1,3
1.361,1,3
1.362,1,3
1.363,1,3
1.364,1,3
1.365,1,3
1.366,1,3
1.367,1,3
1.368,1,3
1.369,1,3
1.37,1,3
1.371,1,3
1.372,1,3
1.373,1,3
1.374,1,3
1.375,1,3
1.376,1,3
1.377,1,3
1.378,1,3
1.379,1,3
1.38,1,3
1.381,1,3
1.382,1,3
1.383,1,3
1.384,1,3
1.385,1,3
1.386,1,3
1.387,1,3
1.388,1,3
1.389,1,3
1.39,1,3
1.391,1,3
1.392,1,3
1.393,1,3
1.394,1,3
1.395,1,3
1.396,1,3
1.397,1,3
1.398,1,3
1.399,1,3
1.4,1,3
1.401,1,3
1.402,1,3
1.403,1,3
1.404,1,3
1.405,1,3
1.406,1,3
1.407,1,3
1.408,1,3
1.409,1,3
1.41,1,3
1.411,1,3
1.412,1,3
1.413,1,3
1.414,1,3
1.415,1,3
1.416,1,3
1.417,1,3
1.418,1,3
1.419,1,3
1.42,1,3
1.421,1,3
1.422,1,3
1.423,1,3
1.424,1,3
1.425,1,3
1.426,1,3
